movieid,collectionname,productioncompanies,productioncountries,countryabb,releaseyear
53033,,Cowboy Films,United Kingdom,GB,2008.0
32708,,"Eurimages, Gémini Films, Cultural Ministry","France, Lithuania, Portugal",PT,2000.0
276220,,"Hubert Bals Fund, Banfilm, Canal Horizons","France, Senegal",SN,2001.0
36427,,,,SN,2002.0
45569,,"Wildheart Films, Screen Australia, Hughes House Film, Wolf Creek Pictures, McMahon International Pictures",Australia,AU,2010.0
17790,,"Empire Pictures, Charles Band Productions, Altar Productions",United States of America,US,1985.0
15086,,,"Belgium, France, Italy",IT,1998.0
48458,,Shadow Theatre Films,United Kingdom,GB,2001.0
85883,,SODEC,Canada,CA,2001.0
25831,,Walt Disney Pictures,United States of America,US,1990.0
116231,,"ARP Sélection, Numéro 4 Production",France,FR,2012.0
52264,,"France 3 Cinéma, Folimage, Digit Anima","France, Netherlands, Switzerland, Belgium",BE,2010.0
77076,"{'id': 427956, 'name': 'Dr Goldfoot Collection', 'poster_path': '/dlqaP3zJUSSMppl34Z1T7lOE6aO.jpg', 'backdrop_path': None}",American International Pictures (AIP),"Italy, United States of America",US,1966.0
79707,,"CoMix Wave, Media Factory",Japan,JP,2011.0
79548,,"Lakeshore Entertainment, Summit Entertainment, Sidney Kimmel Entertainment",United States of America,US,2012.0
184507,,,,US,1925.0
72213,,"TriStar Pictures, Provident Films, Affirm Films, Sherwood Pictures, Alabama Production Group",United States of America,US,2011.0
17345,,,United States of America,US,2003.0
57214,,"Silver Pictures, Green Hat Films",United States of America,US,2012.0
73723,,"Universal Pictures, Illumination Entertainment",United States of America,US,2012.0
25228,,Spader Knekt,Sweden,SE,2007.0
73937,,"Ingenious Media, Dune Entertainment, Fox 2000 Pictures, Deuce Three Productions, Sunswept Entertainment, Red Hour Films",United States of America,US,2011.0
214349,,Hochschule für Fernsehen und Film München,"Finland, Germany",DE,1981.0
399229,,,,DE,1999.0
18705,Mr. Moto Collection,Twentieth Century Fox Film Corporation,United States of America,US,1939.0
75674,,"Relativity Media, Bandito Brothers",United States of America,US,2012.0
38674,Trailer Park Boys Collection,Showcase Television,Canada,CA,1999.0
46813,,,"France, United Kingdom",GB,1933.0
82620,,,United States of America,US,2011.0
59962,,"Dune Entertainment, Overbrook Films, Robert Simonds Productions",United States of America,US,2012.0
53418,,Lone Star Corporation,United States of America,US,1916.0
53420,,Lone Star Corporation,United States of America,US,1917.0
53410,,,,US,1915.0
53403,,,,US,1915.0
77669,,Lippert Films,United Kingdom,GB,1964.0
26642,,"Avala Film, Cinequanon Pictures International Inc.","United States of America, Serbia, Canada",CA,1988.0
49529,,Walt Disney Pictures,United States of America,US,2012.0
123320,,Arte,,US,2012.0
53424,,,,US,1919.0
44246,,WDR,Germany,DE,2010.0
59974,,,Canada,CA,2009.0
85963,,,,CA,2010.0
196784,,"Cinema Center Films, Stanmore Productions, Penbar Productions",United States of America,US,1971.0
119364,,World Film Services,United Kingdom,GB,1974.0
74406,,"Globe Films, BBC",United Kingdom,GB,2011.0
53414,,The Essanay Film Manufacturing Company,United States of America,US,1916.0
53419,,Lone Star Production,United States of America,US,1916.0
47650,,Lone Star Corporation,United States of America,US,1917.0
68450,,"Red Bull Media House, Brain Farm Digital Cinema",United States of America,US,2011.0
79108,,Caramel Film,Canada,CA,2011.0
64288,,Monica Beach Media,United States of America,US,2011.0
167112,,,,US,1933.0
288098,,Dream Company,Bosnia and Herzegovina,BA,2006.0
46101,,,Japan,JP,2007.0
74387,"{'id': 476961, 'name': 'Goon Collection', 'poster_path': '/uHKl6JXibu1MstyAlT1d3I4YKb6.jpg', 'backdrop_path': None}","Don Carmody Productions, Caramel Films","Canada, United States of America",US,2012.0
267197,,"Televizija Sarajevo, RTV Sarajevo",Bosnia and Herzegovina,BA,1976.0
178543,,Babibutafilm,Indonesia,ID,2008.0
288291,,,"United States of America, Chile",CL,1970.0
80184,,"Avalon Studios, Dynamo, Fox International Productions (FIP)","Spain, Colombia",CO,2011.0
52349,,Mandarin Films,France,FR,2010.0
3051,,Filmways Pictures,United Kingdom,GB,1966.0
48373,,"rebel one pictures, wishing well pictures",United States of America,US,2010.0
47682,,,United Kingdom,GB,1983.0
20683,,Directions Inc.,Japan,JP,2006.0
77949,,"BBC Films, Studio Canal, Creative Scotland, Origin Pictures, Lipsync Productions",United Kingdom,GB,2011.0
41411,,"Gaumont, EOS Entertainment, TF1 Films Production, Filmförderungsanstalt (FFA), Canal+, CinéCinéma, France Télévision, Région Ile-de-France, Eurofilm Stúdió, France 3 Cinema, Centre National de la Cinématographie (CNC), Légende Films, Légende des Siècles, SMTS, KS2 Cinéma, Alva Films","France, Germany, Hungary",HU,2010.0
45595,,"Eran Riklis Productions Ltd., Pathe","France, Israel, Italy, India",IN,2010.0
28524,,"The Asylum, The Global Asylum, Asylum, The",United States of America,US,2009.0
92117,,,United States of America,US,2011.0
37928,,"Aniplex, Anime Innovation Tokyo",Japan,JP,2009.0
91010,,"Playtone, HBO Films",United States of America,US,2012.0
216672,,,,US,1999.0
63493,,"Rising Star, Foresight Unlimited, VIP Media Group, Michael Mailer Films, Ledge Productions","United States of America, Germany",DE,2011.0
42507,,,South Korea,KR,2010.0
64688,Jump Street Collection,"Columbia Pictures, Original Film, Stephen J. Cannell Productions, Relativity Media, Metro-Goldwyn-Mayer (MGM)",United States of America,US,2012.0
82532,,Indian Paintbrush,United States of America,US,2011.0
14346,,"The 7th Floor, Werkaround, First Motionless Pictures",United States of America,US,2004.0
61020,,Republic Pictures,United States of America,US,1941.0
261035,,,,US,1942.0
293097,,,,US,1986.0
37942,,Columbia Pictures Corporation,United States of America,US,1959.0
25435,,Odeon Films,Canada,CA,2001.0
144326,,Twentieth Century Fox Film Corporation,United States of America,US,1962.0
170936,,Republic Pictures,United States of America,US,1937.0
64786,,Sahamongkol Film,Thailand,TH,2010.0
79374,,,South Korea,KR,2011.0
81796,,"Canal+, EuropaCorp, Ciné+",France,FR,2012.0
59421,,"Filma Pictures, Tori Pictures",South Korea,KR,2010.0
70585,,,United States of America,US,2011.0
54358,,,,US,2011.0
81390,,"Carnaby International, Molinare Studios, Eigerwand Pictures",United Kingdom,GB,2011.0
28063,,"Lux Film, Galatea Film, Climax Pictures","Italy, United States of America",US,1959.0
67748,,"South Australian Film Corporation, Screen Australia, Warp Films Australia",Australia,AU,2011.0
61984,,"Tokyo Broadcasting System (TBS), Mainichi Broadcasting System (MBS), Sedic, Tokyo FM Broadcasting Co., Hokkaido Broadcasting Co., Sedic International, Shogakukan, Hakuhodo DY Media Partners, Abe Shuji, Chubu-nippon Broadcasting Company (CBC), RKB Mainichi Broadcasting Corporation, Robot Communications, Tohokushinsha Film",Japan,JP,2010.0
52826,,"Metro-Goldwyn-Mayer (MGM), Broadway Pictures",United States of America,US,1984.0
113038,,,,US,2011.0
45273,,"Iron Bull Films, Indifferent Entertainment",United States of America,US,2009.0
95675,,,,US,2011.0
36944,,Middle Road Pictures,United States of America,US,2009.0
114412,,,,US,1997.0
213938,,The Institute for the Intellectual Development of Children & Young Adults,Iran,IR,1984.0
273807,,"Heretic Films, Last Exit Productions",Denmark,DK,2003.0
79754,,"Canal Plus, Telecinco Cinema, Filmax, Apache","France, Spain",ES,2011.0
64108,,"Ominous Productions, NWR Film Productions",United States of America,US,2010.0
99698,,"Entre Chien et Loup, Zweites Deutsches Fernsehen (ZDF), Gloria Films, Radio Télévision Belge Francophone (RTBF), Agora Films, Soread-2M, Studio El Orch","Germany, France, Belgium, Morocco",MA,2003.0
145504,,"Televisión Española (TVE), Grupo Ukamau",Bolivia,BO,1989.0
229670,,"Jörn Donner Productions, Stockholm Film",Sweden,SE,1978.0
42147,,,"Italy, France",FR,1981.0
55245,,,,FR,2010.0
80304,,"NALA Films, Gary Sanchez Productions, Lions Gate",United States of America,US,2012.0
56591,,"[{'name': 'A&E IndieFilms', 'id': 7315}, {'name': 'Far Hills Pictures', 'id': 9038}, {'name': ""Stick 'N' Stone Productions"", 'id': 9039}, {'name': 'Gallant Films', 'id': 32229}]",United States of America,US,2011.0
83195,,,Taiwan,TW,1995.0
40056,,,,TW,2004.0
48038,,Trimark Pictures,United States of America,US,1994.0
79221,Letters to Santa Collection,,Poland,PL,2011.0
214857,,,,PL,2011.0
80767,,"Sundial Pictures, Preferred Content",United States of America,US,2011.0
82533,,Westerly Films,United States of America,US,2012.0
74237,,,Netherlands,NL,2002.0
64992,,Shaw Brothers,Hong Kong,HK,1982.0
61895,,,United States of America,US,2008.0
67696,,First Artists,United States of America,US,1973.0
33569,,,Iceland,IS,2008.0
81025,,"BBC Films, Lionsgate, UK Film Council, CBS Films, Davis Films, Shine Pictures, Kudos Film and Television",United Kingdom,GB,2011.0
77553,,Warner Bros.,United States of America,US,1967.0
35435,"{'id': 96666, 'name': 'Eden of the East Collection', 'poster_path': '/c0mnmOR9daMuXJT1TqHu7ZH2j3o.jpg', 'backdrop_path': None}",Production I.G.,Japan,JP,2009.0
44734,"{'id': 96666, 'name': 'Eden of the East Collection', 'poster_path': '/c0mnmOR9daMuXJT1TqHu7ZH2j3o.jpg', 'backdrop_path': None}",Production I.G.,Japan,JP,2010.0
89191,,"HBO Documentary Films, JungeFilms","Pakistan, United States of America",US,2012.0
158068,,Toho Company,Japan,JP,1968.0
94204,,Sony Pictures,United States of America,US,2012.0
57165,Clash of the Titans Collection,"Legendary Pictures, Thunder Road Pictures, Warner Bros., Cott Productions, Furia de Titanes II, A.I.E.","Spain, United States of America",US,2012.0
44032,,WWE Studios,United States of America,US,2012.0
362758,,,,US,1939.0
96398,,UTV Motion Pictures,India,IN,2012.0
42998,,,Italy,IT,1962.0
74308,,"Appian Way, Kingsgate Films, Paper Street Films",United States of America,US,2011.0
100656,,Hammer Films,United Kingdom,GB,1953.0
26881,The Incredible Hulk (TV Movie) Collection,New World Television,United States of America,US,1988.0
75576,,,,US,2011.0
86820,,Wild Bunch,United States of America,US,2011.0
10679,"{'id': 312977, 'name': 'Iron Sky Collection', 'poster_path': '/naglSR1dCuhpX0MHjSa4Cb9YObm.jpg', 'backdrop_path': None}","Blind Spot Pictures Oy, 27 Films Production, New Holland Pictures","Finland, Germany, Australia",AU,2012.0
28533,,"[{'name': ""Panda Societa per L'Industria Cinematografica"", 'id': 4827}]",Italy,IT,1963.0
74777,,"Blue Dot Productions, FallBack Plan Productions",United States of America,US,2011.0
70845,,Moxie Firecracker Films,United States of America,US,2011.0
71552,American Pie Collection,Universal Pictures,United States of America,US,2012.0
66895,,,,US,2010.0
94329,The Raid Collection,"Celluloid Dreams, Pt. Merantau Films, XYZ Films","Indonesia, United States of America, France",FR,2011.0
22970,,"Lionsgate, Mutant Enemy Productions",United States of America,US,2012.0
81342,,StudioCanal,France,FR,2011.0
74306,,"Jerkschool Productions, Darko Entertainment",United States of America,US,2011.0
87098,,,,US,2011.0
80432,,,United States of America,US,2011.0
2929,,Edison Manufacturing Company,United States of America,US,1910.0
72958,,,Bangladesh,BD,2002.0
178535,,National Film Organization,Syrian Arab Republic,SY,1973.0
51991,,"Angoa-Agicoa, Procirep, France 3 Cinéma, StudioCanal, Rhône-Alpes Cinéma, Canal+, CinéCinéma, Pan-Européenne, France Télévision, Cinémage 4, Radio Télévision Belge Francophone (RTBF), Climax Films, Le Tax Shelter du Gouvernement Fédéral de Belgique, Casa Kafka Pictures, La Banque Postale Image 3, Centre National de la Cinématographie (CNC), Uni Étoile 7, Media Programme of the European Community, Dexia, Movie Tax Shelter Empowered by Dexia","Belgium, France",FR,2010.0
251797,,,,FR,2011.0
28136,,,United States of America,US,2009.0
43309,,"Columbia Pictures Corporation, Warwick Film Productions",United Kingdom,GB,1956.0
28912,"{'id': 413946, 'name': 'Gamma One Collection', 'poster_path': None, 'backdrop_path': None}","Southern Cross Feature Film Company, Mercury Film International",Italy,IT,1965.0
37586,,"Kaplan Film, Inkas Film & T.V. Productions, PPV Athens","Turkey, Greece",GR,2007.0
256044,,Da Huang Pictures,Malaysia,MY,2007.0
73889,,,"Argentina, Germany",DE,2010.0
36228,La trilogie de la mort – Nacho Cerda,,Spain,ES,1998.0
37084,,Philip A. Waxman Productions Inc.,United States of America,US,1951.0
85052,Housefull Collection,,India,IN,2012.0
85050,,Illuminati Films Pvt Ltd,India,IN,2012.0
39172,,,,IN,2009.0
258227,,Romania Film,Romania,RO,1974.0
72551,,United King Films,Israel,IL,2011.0
85033,,"Item 7, Monkey Pack Films","Canada, France",FR,2011.0
91070,,"Stardust Pictures, Dot Dot Dot Productions","Canada, United States of America",US,2011.0
14686,,Bigfoot Entertainment,United States of America,US,2008.0
75132,,,,US,1988.0
56180,,"Elle Driver, Tokio Films",Uruguay,UY,2010.0
92182,,"Elle Driver, Tazora Films","France, United States of America",US,2011.0
75778,,,"United Kingdom, Ireland, Germany",DE,2000.0
274325,,,"United States of America, Canada",CA,1997.0
42960,,,"Finland, Germany, Switzerland",CH,1987.0
76489,,Wessler Entertainment,United States of America,US,2012.0
70436,,Relativity Media,"Hungary, Serbia, Spain, United States of America",US,2012.0
76346,,"Walt Disney Pictures, Walt Disney Animation Studios",United States of America,US,2011.0
54271,,"North by Northwest Entertainment, Flame Ventures",United States of America,US,2011.0
62764,,"Relativity Media, Misher Films, Yucaipa Films, Goldmann Pictures, Rat Entertainment, Misha Films",United States of America,US,2012.0
44833,,"Universal Pictures, Hasbro, Bluegrass Films, Film 44",United States of America,US,2012.0
50365,,"CinéCinéma, Cinémage 4, TF1 Droits Audiovisuels, C.R.R.A.V. Nord Pas de Calais, Centre National de la Cinématographie (CNC), 120 Films, Les Chauves-Souris",France,FR,2010.0
206953,,BBC,United Kingdom,GB,2011.0
45993,,Daiei Studios,Japan,JP,1954.0
206997,,,United States of America,US,2011.0
73872,,"cattleya, Babe Film, France 2 Cinéma","France, Italy",IT,2011.0
28715,,"Amicus Productions, American International Pictures (AIP)","United Kingdom, United States of America",US,1974.0
82327,,"Centre National de la Cinématographie, Razor Film Produktion GmbH, Rhône-Alpes Cinéma, Filmförderungsanstalt (FFA), Canal+, Arte France, CinéCinéma, Arte France Cinéma, Medienboard Berlin-Brandenburg, Région Ile-de-France, Les Films Pelléas, WDR / Arte, Jouror Productions, Région Rhône-Alpes, Cinémage 5, Cofimage 22","France, Germany",DE,2011.0
74534,Best Exotic Marigold Hotel Collection,"Participant Media, Imagenation Abu Dhabi FZ","United Arab Emirates, United Kingdom, United States of America",US,2011.0
41120,,,,US,2010.0
58287,,,"Netherlands, Indonesia",ID,2011.0
111037,,"Twentieth Century Fox Film Corporation, Cummings-Harman Productions",United States of America,US,1961.0
77881,,Life Sentence Films,United States of America,US,2011.0
91292,,,,US,2011.0
109979,,,Italy,IT,2010.0
73211,,MACT Productions,"Norway, France, Sweden, Poland",PL,2010.0
40720,,"Gaumont, Original Media, Artina Films, Radar Pictures, Hannover House","France, United States of America",US,2010.0
60405,,"Princessa Productions, Borden & Rosenbush Entertainment","Canada, United States of America",US,2011.0
86455,,,,US,2009.0
91356,,,United States of America,US,2011.0
63310,,"Waterland, Waterland Film, Artemis, Savage Films",Belgium,BE,2011.0
86727,,"Renn Productions, Bela Productions, AMLF, Lira Films, TF1",France,FR,1977.0
84404,,,United States of America,US,2011.0
74447,,,United States of America,US,2010.0
18591,,CiBy 2000,"Spain, United Kingdom, France",FR,1995.0
86416,Boston Blackie Series,Columbia Pictures Corporation,United States of America,US,1943.0
84660,,Seoul Films,South Korea,KR,1958.0
255772,,Kirghizfilm,Kyrgyz Republic,KG,1964.0
75802,,"Arte France Cinéma, Forthcoming Productions, Beachfront Films, Chimera Films LLC, Informant Media","Luxembourg, United Kingdom, France, Germany, Switzerland",CH,2011.0
39509,,Synthetic Fur Productions,United States of America,US,2009.0
88609,,Crown Film Unit,United Kingdom,GB,1942.0
84820,,Les Films de la Pléiade,France,FR,1955.0
31967,,Dong Woo Animation,"United States of America, Japan, Singapore, South Korea",KR,2010.0
45347,,"Cinergi Pictures Entertainment, Safehouse Pictures, Reno Productions",United States of America,US,2011.0
